YR;  MO;DA;DOY;NL; SWATI; THETA;WETNES;  PSIMI;  PSITI; TEMPERATURE
2001;  1; 16;  16;    9;   40.3;  0.419;  1.000;     0.0;    -2.9
2001;  1; 16;  16;   10;   40.3;  0.419;  1.000;     0.0;    -3.9
2001;  1; 16;  16;   11;   40.3;  0.419;  1.000;     0.0;    -4.9
2001;  1; 16;  16;   12;   30.2;  0.368;  1.000;     0.0;    -5.9
2001;  1; 16;  16;   13;   45.3;  0.368;  1.000;     0.0;    -7.1
2001;  1; 16;  16;   14;   28.7;  0.309;  1.000;     0.0;    -8.6
2001;  1; 16;  16;   15;   38.3;  0.309;  1.000;     0.0;   -10.3
2001;  1; 16;  16;   16;   38.3;  0.309;  1.000;     0.0;   -12.3
2001;  1; 16;  16;   17;    7.9;  0.264;  1.000;     0.0;   -14.7
2001;  1; 17;  17;    1;    4.8;  0.513;  0.914;    -1.8;    -1.9
2001;  1; 17;  17;    2;    9.3;  0.492;  0.934;    -1.7;    -1.9
2001;  1; 17;  17;    3;    9.3;  0.496;  0.941;    -1.5;    -1.9
2001;  1; 17;  17;    4;   14.1;  0.500;  0.951;    -1.2;    -1.9
2001;  1; 17;  17;    5;   15.7;  0.409;  0.970;    -0.9;    -1.9
2001;  1; 17;  17;    6;   15.9;  0.414;  0.984;    -0.5;    -1.9
2001;  1; 17;  17;    7;   16.1;  0.418;  0.997;    -0.1;    -1.9
2001;  1; 17;  17;    8;   20.1;  0.419;  1.000;     0.0;    -2.2
2001;  1; 17;  17;    9;   40.3;  0.419;  1.000;     0.0;    -2.9
2001;  1; 17;  17;   10;   40.3;  0.419;  1.000;     0.0;    -3.9
2001;  1; 17;  17;   11;   40.3;  0.419;  1.000;     0.0;    -4.9
2001;  1; 17;  17;   12;   30.2;  0.368;  1.000;     0.0;    -5.9
2001;  1; 17;  17;   13;   45.3;  0.368;  1.000;     0.0;    -7.1
2001;  1; 17;  17;   14;   28.7;  0.309;  1.000;     0.0;    -8.6
2001;  1; 17;  17;   15;   38.3;  0.309;  1.000;     0.0;   -10.3
2001;  1; 17;  17;   16;   38.3;  0.309;  1.000;     0.0;   -12.3
2001;  1; 17;  17;   17;    7.9;  0.264;  1.000;     0.0;   -14.7
2001;  1; 18;  18;    1;    4.9;  0.517;  0.921;    -1.7;    -1.7
2001;  1; 18;  18;    2;    9.3;  0.495;  0.940;    -1.5;    -1.7
2001;  1; 18;  18;    3;    9.4;  0.498;  0.948;    -1.3;    -1.7
2001;  1; 18;  18;    4;   14.2;  0.503;  0.958;    -1.1;    -1.7
2001;  1; 18;  18;    5;   15.8;  0.411;  0.975;    -0.7;    -1.7
2001;  1; 18;  18;    6;   16.0;  0.416;  0.989;    -0.4;    -1.7
